Headline,Headline ID
Pull the other Un! North Korean dictator has not been seen for weeks because he 'pulled tendon while doing drill with his generals',1680
"Whoa, Paul Rudd Was One of the Airport Heroes Who Took Down the Homophobe",1681
No - a Fox News Twitter account isn't responding to tweets on the #FoxNewsFacts hashtag,1682
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",1683
Star Wars VII for a New SUMMER Release Date!?,1684
"Non, le lancement du nouveau «Star Wars» ne sera pas devancé à cet été",1685
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,1686
J.J. Abrams Asks Disney To Move Up 'Star Wars: The Force Awakens' Release Date,1687
Is Durex Planning To Release A Pumpkin Spice Condom?,1688
Here's video of a bird pooping on Vladimir Putin in the middle of a speech,1689
Has J.J. Abrams Asked for THE FORCE AWAKENS Release Date to be Moved Up?,1690
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",1691
Pumpkin Spice condoms? Don't fall for this hoax.,1692
Star Wars 7: JJ Abrams want to move release to summer 2015,1693
"'Star Wars VII' News, Update: JJ Abrams Pushing for Summer Release?",1694
The Force Awakens News: Director J.J. Abrams Eyes Summer Release for Star Wars 7 Because of Too Many Spoilers,1695
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,1696
'The Force Awakens' Release Date: JJ Abrams Plan for an Early Release of 'Star Wars' Movie?,1697
"No, Pumpkin Spice Condoms Are Not A Real Thing",1698
Pumpkin Spice Condoms Could Be The Only Thing To Save The World From Basic Children,1699
Christmas Is Cancelled: Pumpkin Spice Condoms Are a Goddamn Hoax,1700
The pumpkin spice condom is not happening,1701
"Sons of Anarchy Movie? No, Kurt Sutter Announces Charlie Hunnam, Brad Pitt Film Article is Fake",1702
"Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening",1703
"Oh Hey, Paul Rudd Was One Of The Dallas Airport Homophobe Heroes, No Big",1704
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',1705
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,1706
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",1707
A Murdered Witness?,1708
New Audio Allegedly Captures Moment Michael Brown Was Shot,1709
CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,1710
CNN audio: Is this the moment Michael Brown was shot?,1711
Ferguson riots: audio may have captured Michael Brown shooting,1712
"Apple Media Event Rumored for Late February, Apple Watch and 12"" MacBook Air Likely Topics [Updated]",1713
Report: Possible audio tape of Michael Brown shooting,1714
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,1715
Alleged audio of Michael Brown shooting released,1716
UPDATE: Internet report of Ebola outbreak in Purdon not true,1717
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,1718
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,1719
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,1720
Airport worker strips naked at security scanner in protest against guards,1721
Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,1722
Audio may have captured Michael Brown shooting,1723
FBI Probing Alleged Audio of Michael Brown Shooting,1724
New Audio Recording From Ferguson May Capture Michael Brown Shooting,1725
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,1726
An audio recording of the Michael Brown shooting has reportedly surfaced,1727
"Israel opens dams, floods Gaza",1728
"Audio captured at time of Michael Brown shooting, company says",1729
Comcast Says You Can Keep Your Tor,1730
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,1731
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,1732
CNN Airs Alleged Audio from Michael Brown Shooting,1733
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,1734
Norfolk Man Pays £300 For His Constipated Goldfish To Have Lifesaving Surgery,1735
Has North Korean dictator Kim Jong-un been replaced by his sister?,1736
Grieving Afghan mother takes bloody revenge by killing 25 Taliban militants during seven hour battle after they gunned down her son,1737
Someone painted a graffiti dick on a $2.5 million car,1738
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,1739
Missing Planes,1740
Amazon is about to open its first-ever physical store in New York City,1741
"Islamist Militants 'Steal' 11 Commercial Planes In Libya, Sparking Terror Attack Fears",1742
Pictured: Libyan Islamist rebels pose with planes seized from Tripoli airport as U.S. officials warn they could be used to carry out terrorist attack on 9/11 anniversary,1743
Report: Missing Libyan jetliners raise fears of suicide airliner attacks on 9/11,1744
WFB’s Bill Gertz: Obama Administration ‘Trying to Play Down’ Missing Libyan Airliners,1745
11 aircraft are missing from ‘terrorist-held’ Tripoli airport ahead of 9/11 anniversary,1746
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,1747
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,1748
"11 Tripoli Planes Still Missing, Sparks 9/11 Concerns",1749
The 'cub of Baghdadi': Has this boy become the youngest victim of Isis’s use of child soldiers?,1750
Reports of missing Libyan planes raise 9/11 terror fears,1751
Seth Rogen to play Woz in Jobs biopic,1752
11 jetliners 'missing' after Islamist takeover of airport,1753
Report: Nearly a Dozen Commercial Airliners Missing Ahead of 9/11 Anniversary After Islamists Overrun Libyan Airport,1754
"Reports: Jihadists Steal Commercial Jets, Raise 9/11 Fears",1755
"No, Michael Jackson Isn’t Bruno Mars’ Dad",1756
Rumor: Apple to hold event this month to unveil Retina MacBook Air & finalize Apple Watch specs,1757
Apple May Or May Not Hold An Event On The 24th Of February [Rumor],1758
MACAULAY CULKIN IS THE LATEST VICTIM OF A CELEBRITY DEATH HOAX — AND THESE 9 STARS KNOW EXACTLY HOW HE FEELS!,1759
ISIS Baghdad March: Islamic State 1 Mile Away From Iraqi Capital,1760
Robot vacuum cleaner EATS WOMAN,1761
Korean housewife 'attacked' by robot vacuum cleaner,1762
South Korean woman freed by firefighters after robot vacuum cleaner 'eats' her hair as she sleeps,1763
"Texas boy, 9, suspended for threatening to use ‘Hobbit’ magic, dad says",1764
Robot vacuum cleaner 'ate' a woman's hair [Google Translate],1765
Robot vacuum cleaner 'attacks' South Korea housewife's hair,1766
Heartwarming video shows son revealing he’s paid off parent’s mortgage as a Christmas gift,1767
I aborted my baby because it was a boy,1768
Apple Watch launch reportedly planned for February with limited supply,1769
Elderly Woman Arrested for Kidnapping Neighbor's Cats & Making Fur Coats,1770
WATCH: Bird Launches Airstrike on Putin’s Shoulder (UPDATED),1771
Chinese advised to choose British-sounding names to get ahead,1772
"NYPD to issue tickets instead of arrest for weed possession, report says",1773
AWESOME! Canadian Parliament’s Sergeant-at-Arms Kevin Vickers Takes Out Gunman,1774
Marijuana May Soon Spark Just a Ticket in New York,1775
Ottawa shooting: Sergeant-at-arms Kevin Vickers hailed a hero for shooting rampaging gunman,1776
Apple Watch may be powered by Samsung processor,1777
Michael Zehaf-Bibeau was shot nearly a dozen times before Kevin Vickers fatally wounded him,1778
Low-level marijuana possession could soon land you a ticket instead of arrest in New York City,1779
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,1780
"Source: Pot in NYC may soon net just a ticket, not arrest",1781
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1782
NYC relaxes response to marijuana possession,1783
It’s About To Get Harder To Be Arrested For Pot Possession In New York City,1784
Marijuana Law New York: How No-Arrest Policy Could Make Things Worse For Minor Offenders ,1785
NYPD to stop arrests for small amounts of marijuana,1786
"Kevin Vickers, Sergeant-At-Arms, Shoots a Shooting Suspect in Ottawa; Called a ‘Hero’",1787
Samsung Supposedly Wins Orders to Produce Apple Watch Components,1788
Kevin Vickers Hailed As Hero For Reportedly Shooting Gunman Inside Parliament,1789
How Canadian Sergeant-at-Arms Kevin Vickers killed shooter in parliament,1790
Sergeant-at-Arms stopped shooter on Parliament Hill,1791
"In New York City, Marijuana May Mean Ticket, Not Arrest",1792
New policy could reduce marijuana possession arrests,1793
"Pictured: Heroic sergeant-at-arms, 58, walking through Parliament gun in hand just moments after he killed gunman Michael Zehaf-Bibeau",1794
"NYPD to stop arresting for low-level marijuana charges, will issue tickets instead: source",1795
That's one way to get through security! Frustrated traveller strips completely NAKED at airport to pass through metal detectors,1796
Samsung is reportedly making a secret new chip in the Apple Watch,1797
Isis Syria News: Iraqi Pilots 'Training Isis Fighters' to Fly Captured Planes,1798
iPhone 6s Rumored to Include 2GB of Faster RAM and 'Force Touch' Technology,1799
Apple Watch Digital Crown -- Could It Color Adjusted?,1800
Axl Rose Dies? Guns N’ Roses Singer Dead ‘West Hollywood Home at Age 52′ is Fake,1801
"Apple Targeting March for Apple Watch Launch, Retail Training Begins Next Month",1802
“Axl Rose dead 2014” : Guns N' Roses frontman killed by internet death hoax,1803
Axl Rose NOT Dead: Fake MSNBC Death Hoax Goes Viral On Facebook,1804
Axl Rose Dead? Fans Freak Out Over Death Rumors,1805
US Marine survives headshot from Taliban (video),1806
The baby from Teletubbies reveals herself,1807
Axl Rose Found Dead of Sh*tty Hoax Website at Age 52,1808
"The gold Apple Watch Edition could set you back a whopping $4,999",1809
"Could Gold Apple Watch cost $5,000?",1810
"Analyst: Apple Watch Edition Could Cost $5,000",1811
"Tiger Woods is not on suspension for failing a drug test, his agent and a PGA official say",1812
Iraqi Army Downs Two UK Planes Carrying Weapons for ISIS,1813
Mirfield man's tears of joy after lost voicemail of wife retrieved,1814
Electric shock turns Russian boy into Marvel's Magneto,1815
'Nasa Confirms Earth Will Experience 6 Days of Total Darkness in December' Fake News Story Goes Viral,1816
Putin’s motorcade looks suspiciously like a massive…,1817
Former U.S. soldier says IS used chemical weapons in Kobani,1818
Frisco: Sick patient claims to have had contact with Ebola victim,1819
ISIS Kobani Update: Possible ISIS Chemical Attack On Kurdish Civilians In Kobani,1820
Has ISIS used chemical weapons on Kobane? Claims under-siege town was hit by crude rocket attack,1821
Sushi lover's entire body left riddled with WORMS after eating contaminated sashimi,1822
I never intended to kill his penis I was just angry: Mpumalanga acid attack girl,1823
Man’s Penis Destroyed By Battery Acid Over Viral Sex Video In South Africa,1824
Man's Girlfriend Pours Acid On His Penis After He Covertly Recorded Their Sex Session,1825
17-yr-old girl pours acid on boyfriend’s penis after he leaked their sex tape,1826
Robert Plant Reportedly Tears Up $800 Million Led Zeppelin Reunion Contract,1827
Hundreds of Palestinians flee floods in Gaza as Israel opens dams,1828
"It's 'rubbish' that Robert Plant turned down £500m Led Zeppelin reformation offer, says publicist",1829
Robert Plant Literally Ripped Up An $800 Million Contract To Reunite Led Zeppelin,1830
"Led Zeppelin Reunion: Robert Plant Rips Up $300 Million Contract, Refuses To Rejoin Legendary Band",1831
Heartbroken girl spends week in KFC after getting dumped,1832
"Zombie Cat: Buried Kitty Believed Dead, Meows Back to Life",1833
"Hungry Florida cat defies death, digs its way out of grave to return home (VIDEO)",1834
Saudi Arabia outlaws ‘tempting eyes’,1835
'Zombie Cat' Claws Way Out Of Grave And Into Our Hearts,1836
This Zombie Cat Returned Home Five Days After Being Buried By Its Owner,1837
Rise of the zombie cat: Pet who was 'killed' and buried by his owner climbed out of his grave five days later,1838
‘Dead’ cat claws out of grave 5 days later,1839
Isis 'just one mile from Baghdad' as al-Qaeda joins militants' fight against West,1840
Seth Rogen to Play Apple’s Steve Wozniak,1841
Fence Jumper Made It Deeper Into the White House Than Secret Service Claims,1842
"Islamic State training fighter pilots in captured jets, monitoring group says",1843
"iPhone 6s To Have DSLR-Quality Camera? Rumors Suggest ‘Dual-Lens’ Camera, Apple Watch ‘Force Touch’ Feature",1844
Saudi Airlines to Separate Men and Women on Flights,1845
"Boy, 5, billed with 'no show fee' for missing friend's BIRTHDAY PARTY",1846
"Iga Jasica brain surgery: Teen wakes up mid-procedure on table, chats about cat",1847
"'Sílbale your mother', the mockumentary to stop street harassment in Peru [Google Translate]",1848
Four masked men break into migrant's home and rip off his penis after he 'had affairs with local women',1849
Video shows dramatic moment bullet strikes U.S. Marine’s head — and he survives thanks to kevlar helmet,1850
TBS Is Probably Speeding Up ‘Seinfeld’ Reruns To Fit In More Commercials,1851
